date,open,high,low,close,,,
4/11/2022,444.11,445,439.39,439.92,,,
4/12/2022,443.08,445.75,436.6501,438.29,,,
4/13/2022,438.03,444.11,437.84,443.31,,,
4/14/2022,443.55,444.7301,437.68,437.79,,,
4/18/2022,436.81,439.75,435.61,437.97,,,
4/19/2022,437.86,445.8,437.68,445.04,,,
4/20/2022,446.92,447.57,443.48,444.71,,,
4/21/2022,448.54,450.01,437.1,438.06,,,
4/22/2022,436.91,438.0825,425.44,426.04,,,
4/25/2022,423.67,428.69,418.84,428.51,,,
4/26/2022,425.83,426.04,416.07,416.1,,,
4/27/2022,417.24,422.92,415.01,417.27,,,
4/28/2022,422.29,429.64,417.6,427.81,,,
